ADZPIG9QOCDG5,0005019281,0.45871559633,0.545833333333,0.0334448160535,0.0,0.055,0
A35947ZP82G7JH,0005019281,1.45871559633,0.625,0.0491803278689,0.0,0.023,0
A3UORV8A9D5L2E,0005019281,1.45871559633,0.593846153846,0.0517928286853,0.00398406374502,0.051,0
A1VKW06X1O2X7V,0005019281,0.54128440367,0.400952380952,0.0326797385621,0.0,0.03,0
A3R27T4HADWFFJ,0005019281,0.45871559633,0.625,0.0337837837838,0.0,0.026,0
A2L0G56BNOTX6S,0005019281,0.54128440367,0.600568181818,0.0254237288136,0.0,0.046,0
A5NYUBEKXFLX5,0005019281,0.54128440367,0.481666666667,0.0289473684211,0.0,0.127,1.0
A2DJ8B8GE4V2VD,0005019281,0.54128440367,0.413333333333,0.024154589372,0.0,0.04,0
AWF2S3UNW9UA0,0005019281,0.54128440367,0.455555555556,0.0296296296296,0.0,0.023,0
A3O4UUT83DG3OU,0005019281,0.54128440367,0.51,0.0280373831776,0.0,0.021,0
A3TK5Q142X5Q8A,0005019281,0.54128440367,0.418181818182,0.0231481481481,0.0,0.073,0
A33EWPXESP9GQH,0005019281,0.54128440367,0.525,0.0490196078431,0.0,0.02,0
AG8D804FUG5Y4,0005019281,1.45871559633,0.6,0.0403225806452,0.0,0.024,0.0
A1GHUN5HXMHZ89,0005019281,0.54128440367,0.498095238095,0.0382695507488,0.0,0.107,0
A3VT62AP8KEK3V,0005019281,0.45871559633,0.413333333333,0.0341463414634,0.0,0.042,1.0
AAM67Y93KTIOL,0005019281,0.54128440367,0.7125,0.0328638497653,0.0,0.042,0
A1GQF4JDJXBRLH,0005019281,0.54128440367,0.4,0.0603448275862,0.0,0.023,0
A13KAQO9F5X0FN,0005019281,0.45871559633,0.55,0.021897810219,0.0,0.022,0
A3UEOL981G9TXY,0005019281,0.54128440367,0.5,0.0530973451327,0.0,0.021,0
AZBWH4HLG3JWV,0005019281,0.54128440367,0.509375,0.0271186440678,0.0,0.055,0.0
A2Q8O413HJZ55E,0005019281,2.45871559633,0.516666666667,0.0128205128205,0.0,0.03,0.0
A38IHZTC22PHEH,0005019281,0.54128440367,0.579166666667,0.0268199233716,0.00383141762452,0.051,0
A1PXS5N63PS6WR,0005019281,0.54128440367,0.531617647059,0.0130841121495,0.0,0.191,0.666666666667
A27BF3YQB9N8AH,0005019281,0.54128440367,0.45,0.0323275862069,0.0,0.081,0
A1FIPOMYT9W4FS,0005019281,0.54128440367,0.442261904762,0.0443037974684,0.0,0.058,0
A126Q2HVTCS9P2,0005019281,0.54128440367,0.567878787879,0.0248447204969,0.0,0.059,0
A2QXBBR326NW0X,0005019281,0.45871559633,0.43569023569,0.0338983050847,0.0,0.053,0
A2PNKBQJQT7RS8,0005019281,0.54128440367,0.5625,0.0480769230769,0.0,0.021,0
AVWWFK3FZDEL2,0005019281,0.54128440367,0.37380952381,0.042042042042,0.003003003003,0.065,0.777777777778
A2E27PODYFZBGC,0005019281,0.45871559633,0.0888888888889,0.0384615384615,0.0,0.042,0
AKOE75QZDY7A4,0005019281,0.54128440367,0.677777777778,0.0205479452055,0.0,0.029,0
A33KS5S68111VY,0005019281,0.45871559633,0.875,0.0442477876106,0.0,0.021,0
A10O6QLKFO3R6R,0005019281,0.54128440367,0.55,0.0478547854785,0.0,0.108,0
A2D4HRAA7E0FRQ,0005019281,0.54128440367,0.53125,0.0393258426966,0.0,0.035,0.5
AZB4CQ9JZSUQB,0005019281,0.54128440367,0.594871794872,0.0534045393858,0.0,0.152,0.75
A22GJ2SRENMZS0,0005019281,0.45871559633,0.75,0.0054347826087,0.0,0.03,0
A1M4W5ZUKL7QT7,0005019281,0.54128440367,0.883333333333,0.0469798657718,0.00671140939597,0.026,1.0
A258ONALWRQMV1,0005019281,0.54128440367,0.533333333333,0.0238095238095,0.0,0.03,0
AQPESGTO73D0T,0005019281,0.45871559633,0.55,0.0411985018727,0.0,0.048,0
A1U3G5C5JX3Y6B,0005019281,0.54128440367,0.65,0.0666666666667,0.0,0.051,0
AJLAJCO6GTFWN,0005019281,0.54128440367,0.8125,0.0535714285714,0.0,0.023,0
AVECJZDR0LYZN,0005019281,0.54128440367,0.525274725275,0.0285714285714,0.0,0.054,0
A2POKTUSVTGWU0,0005019281,0.45871559633,0.6,0.0,0.0,0.023,0
A3L3ORBU5IXTMX,0005019281,0.54128440367,0.0,0.0193548387097,0.0,0.031,0
A12445WD4TJHUK,0005019281,0.45871559633,0.360416666667,0.0347826086957,0.0,0.04,0
