AO94DHGC771SJ,0528881469,2.6,0.539743589744,0.023602484472,0.00372670807453,0.149,0
AMO214LNFCEI4,0528881469,1.4,0.371296296296,0.0381609195402,0.000919540229885,0.432,0.8
A3N7T0DY83Y4IG,0528881469,0.6,0.404208860759,0.035815064033,0.0,0.859,0.955555555556
A1H8PY3QHMQQA0,0528881469,0.4,0.405241786637,0.0244879786287,0.0,0.458,0.9
A24EV6RXELQZ63,0528881469,1.4,0.488117283951,0.0353159851301,0.00092936802974,0.207,0
A2JXAZZI9PHK9Z,0594451647,0.8,1.0,0.100917431193,0.0,0.023,1.0
A2P5U7BDKKT7FW,0594451647,2.2,0.766666666667,0.0546875,0.0,0.022,0
AAZ084UMH8VZ2,0594451647,0.8,0.520031746032,0.0327586206897,0.0,0.12,0
AEZ3CR6BKIROJ,0594451647,0.2,0.620006613757,0.0880952380952,0.0,0.085,0
A3BY5KCNQZXV5U,0594451647,0.8,0.426216824112,0.0398773006135,0.0,0.189,1.0
A7S2B0I67WNWB,0594481813,0.0,0.675,0.0176991150442,0.0,0.02,1.0
A3HICVLF4PFFMN,0594481813,1.0,0.488888888889,0.0487804878049,0.0,0.026,0
ANSKSPEEAKY7S,0594481813,1.0,0.25,0.0384615384615,0.0,0.021,1.0
A2QBZA4S1ROX9Q,0594481813,1.0,0.410989010989,0.0519480519481,0.0,0.05,0.0
ANY6JUFM0GH8U,0594481813,1.0,0.594949494949,0.024861878453,0.0,0.069,1.0
AT09WGFUM934H,0594481813,1.0,0.480311355311,0.0342019543974,0.0,0.133,0
AGAKHE014LQFU,0594481813,1.0,0.731428571429,0.027397260274,0.0,0.043,0.6
A1S6B5QFWGVL5U,0594481813,0.0,0.625,0.0141843971631,0.0,0.026,1.0
A20XXTXWF2TCPY,0972683275,0.538812785388,0.625,0.0161290322581,0.0,0.014,0
A2IDCSC6NVONIZ,0972683275,0.538812785388,0.463888888889,0.0178571428571,0.0,0.052,1.0
A1EDI0X3GI1SK7,0972683275,0.538812785388,0.808333333333,0.0185185185185,0.0,0.024,0.0
A3BMUBUC1N77U8,0972683275,0.461187214612,0.516964285714,0.0196850393701,0.0,0.049,0
AVRFGGCCCR6QU,0972683275,0.461187214612,0.411428571429,0.024154589372,0.0,0.083,0.75
A3UOSOCRKS3WIH,0972683275,0.538812785388,0.675,0.025974025974,0.0,0.033,0
A371ZZ95ZQEIZV,0972683275,0.461187214612,0.424074074074,0.0299319727891,0.0,0.131,0
A7060R14RJF3I,0972683275,0.461187214612,0.338095238095,0.0107142857143,0.0,0.057,0
A26QCCO0101CO1,0972683275,0.538812785388,0.567307692308,0.0227790432802,0.00227790432802,0.08,0.777777777778
APBF796U7GUTV,0972683275,0.538812785388,0.643367346939,0.0294117647059,0.0,0.049,1.0
A2HLNXOYLMERTC,0972683275,0.538812785388,0.8375,0.0245901639344,0.0,0.023,0
A3CCITVF0WL6KE,0972683275,0.538812785388,0.775,0.0275229357798,0.0,0.023,0
AYQNWE3AX4H08,0972683275,0.538812785388,0.697222222222,0.0,0.0190217391304,0.082,0
